"var1","var2","cor"
"vc3","hhage3",0.717739637435201
"ethc4","eth1",0.717470411932338
"hhd3","dw1",0.717416025946339
"hhd5","hu1",0.717132326814795
"ec7","ic3",0.716980564920489
"ramnt.16","ramnt.6",0.716952680385287
"lastgift","ramnt.13",0.716250657723536
"rp1","hvp2",0.716096991228628
"ic6","ic3",0.715935966266909
"mhuc1","hv1",0.715807300945302
"voc1","tpe1",0.715338185653822
"hhas1","marr3",0.715019349687448
"ramnt.18","ramnt.6",0.714647398534331
"ramnt.5","agec2",0.71449717998367
"ic2","hv1",0.714484791519936
"hhd5","hhn3",0.714231162869984
"ramnt.5","hur1",0.713907795108915
"agec7","age906",0.713741500391035
"ec7","ic2",0.71372453899833
"mhuc1","ic4",0.713580617342059
"ramnt.5","pobc2",0.712715466101326
"hhd11","hhd3",0.71260022836457
"rdate.5","pop903",0.712596636841257
"rp4","rp2",0.712348697666689
"lsc1","pobc1",0.712269526572693
"hvp4","hv1",0.711824912720075
"ramnt.5","eth4",0.711728000149073
"ec8","ic4",0.711590676573719
"rdate.5","afc2",0.711194522512654
"hc20","voc1",0.710644619477176
"hhn4","hhn1",0.710475173961136
"ic4","hvp4",0.709896784622938
"lastgift","ramnt.20",0.709880951028546
"ramnt.15","ramnt.3",0.709853850777578
"hhd6","dw4",0.709737530456943
"hhn1","hhage2",0.709506553398113
"lastgift","ramnt.23",0.709403793730933
"sec4","hhp1",0.70933672461708
"hhd2","dw2",0.709312550154945
"ic2","wealth1",0.709274976945592
"occ2","ic2",0.708849255941204
"ic3","hvp4",0.708538832586746
"voc1","marr1",0.708293053039198
"hhd11","marr3",0.708255094434646
"hc4","hc3",0.708132519042045
"hu4","hu3",0.707795880745797
"hc20","pop90c4",0.707744806690423
"ac2","agec5",0.707575147513978
"ic14","ic3",0.707399688832857
"ramnt.20","ramnt.14",0.707387919753369
"cluster2","hvp4",0.707216636604062
"rp4","hv4",0.70707471570618
"mhuc1","ic3",0.706861443535949
"age905","pop90c5",0.706846752682852
"ramnt.10","ramnt.8",0.706591018059104
"ic3","hv1",0.705846928737
"ec1","ic4",0.705763048424318
"rhp1","dw1",0.705320740549917
"agec7","age902",0.705277068407234
"rdate.5","hhd1",0.705253845084267
"ramnt.20","ramnt.6",0.705011210876798
"ramnt.5","chilc4",0.704955941630429
"hhd3","dw2",0.704926627513928
"ramnt.21","ramnt.20",0.704905734332284
"hhd3","hu2",0.704434203027308
"ethc3","marr3",0.704188404048033
"ic4","hvp3",0.703789670944309
"ramnt.5","lfc4",0.703704119654526
"ramnt.20","ramnt.9",0.703589828419049
"hhd6","hhd3",0.70353508567936
"ic14","ic1",0.703360567752848
"ramnt.21","ramnt.7",0.703164052231086
"hc5","hc2",0.702879374366183
"rp3","hvp4",0.702562804942301
"hc18","pop90c3",0.702014433274814
"maxramnt","ramnt.12",0.701875388633292
"ic3","hv4",0.701474677157719
"rdate.5","malemili",0.701360046655541
"ramnt.9","ramnt.7",0.70113936099073
"hc1","mc1",0.700974129311153
"occ2","ic5",0.700968833023221
"ramnt.17","ramnt.12",0.700862613421357
"ic10","ic6",0.700842877855959
"ic3","wealth1",0.700671392226821
"sec4","hhd4",0.700441125037872
"eth8","eth4",0.700336580165959
"hu1","dw6",0.700310450464081
"voc2","voc1",0.700286103978764
"ethc6","ethc4",0.699957558892341
"eth9","eth4",0.699930405419269
"maxramnt","ramnt.22",0.699639753358132
"ic3","hvp3",0.699567058438272
"marr3","age904",0.699107040657084
"ramnt.18","ramnt.14",0.698906077774581
"hhas4","hhas2",0.698848431520802
"dw4","hhn1",0.698245122305243
"ramnt.21","ramnt.8",0.697709791871103
"afc4","malevet",0.6976295528231
"ramnt.5","eth16",0.697460862844319
"hur2","hu1",0.697344196499712
"hupa6","dw1",0.697095537766294
"rhp1","hhd2",0.696993232961174
"voc2","hu1",0.696923453887496
"ramnt.24","ramnt.11",0.696710937730525
"hhd11","hhd2",0.696631981841176
"rp1","hv2",0.696444849295573
"ramnt.11","ramnt.6",0.696427200915358
"agec7","age901",0.696366007460161
"hhd5","age907",0.696222385944355
"hhd6","dw5",0.696221043548826
"ic3","rhp1",0.695486518584356
"ramnt.24","ramnt.7",0.695453703978842
"ramnt.19","ramnt.13",0.695157149428672
"lastgift","ramnt.22",0.69477065733779
"hhd3","hhp1",0.694608835144182
"marr3","age903",0.694346252873944
"cluster2","ic10",0.69432411984332
"hhas3","ic3",0.694280263030691
"ramnt.18","ramnt.12",0.693608592995771
"dw9","dw7",0.693538727319201
"rdate.5","anc7",0.693408144097121
"vc3","ethc3",0.692752349725169
"hc21","pop90c5",0.692397398729438
"hhn2","age901",0.692372398820013
"hhd6","hu2",0.692346702703914
"ic13","ic3",0.692242947865757
"hhd2","age907",0.692057772183721
"hhn6","hhn4",0.691692833777859
"mhuc1","ic2",0.691094197472599
"ic13","ic4",0.690975906542384
"cluster2","ic15",0.690970749327381
"hhas3","ic2",0.690947587448453
"hhd5","hhd4",0.690686335518019
"ec7","ec3",0.690249647549619
"ec8","ic5",0.68957209395172
"rp1","hv1",0.68950355429276
"hhage2","age904",0.689457225553303
"ec7","ic5",0.689172348489162
"ethc4","hhd7",0.688934662305633
"ic4","hv4",0.688696358622583
"ramnt.9","ramnt.4",0.687869843127303
"voc2","dw1",0.687860412346415
"hhd11","hhn3",0.687753629904542
"ic21","ic1",0.687546281354976
"eth7","eth4",0.687522739988148
"ic15","wealth1",0.687078472452801
"ic1","rhp1",0.686899009629205
"ic1","hur2",0.686584935608755
"hhd10","dw4",0.686481418314909
"marr3","age906",0.685988198317646
"hhd3","hhp2",0.68581981344839
"hvp1","hv3",0.685196764009233
"mhuc1","hvp2",0.684646627201703
"ramnt.18","ramnt.7",0.684326440455029
"cluster2","hvp5",0.684147129466675
"rhp1","hu1",0.683711152685566
"vc3","age904",0.683604796727771
"ic1","hv2",0.683238212858414
"hhn2","age904",0.683213096254737
"sec4","rhp3",0.682651663818471
"hupa1","hu2",0.682576754597993
"hhas2","ic15",0.682101248565073
"rp4","hvp5",0.68175374092548
"ic10","ic3",0.681464827702168
"ramnt.5","hhd4",0.681129624058774
"sec4","hhn5",0.681115331261232
"rhp3","hhd3",0.681012182074235
"mhuc1","hvp3",0.680947401751781
"hhd3","dw4",0.680674882296939
"hhd5","hhd1",0.680213452298806
"ramnt.20","ramnt.7",0.680178904215272
"voc2","hhd5",0.680050513291125
"ec8","ic2",0.679961474656549
"ic3","rp1",0.679648691016675
"hupa6","dw2",0.679612127345493
"rdate.6","adate.8",0.679291476650359
"dw5","hhn1",0.679147500448254
"ic3","hur2",0.679102174570244
"ramnt.5","ec7",0.678347569921377
"ic1","hv4",0.67822534046965
"rhp1","dw2",0.678085315303815
"ramnt.20","ramnt.17",0.678052826050305
"ec8","ec1",0.677191303385787
"hupa2","dw1",0.676841002844033
"ramnt.22","ramnt.6",0.676711077309587
"hhd1","hhn1",0.676685076615615
"ic1","wealth1",0.67646986925785
"hvp5","hvp3",0.676413254169582
"ic10","ic1",0.676120586461629
"rdate.5","numprm12",0.676027621365581
"ic6","wealth1",0.675963757134748
"ic1","hv1",0.675935546579755
"occ2","ic1",0.675898765776116
"hhd5","dw1",0.675798860743959
"hhd6","dw6",0.675500676096474
"ec1","ic3",0.675432640640106
"hhd1","agec3",0.675195275009464
"ramnt.23","ramnt.20",0.675014333831374
"hupa2","hu2",0.67470593356369
"ramnt.20","ramnt.19",0.674679514375551
"rhp1","marr1",0.674476834058881
"ic23","ic3",0.674098793444447
"marr3","age905",0.674098035401357
"ramnt.20","ramnt.12",0.673229788401293
"hvp1","hv4",0.672920770690932
"hhd10","hhd3",0.672861107790918
"hhp2","hhn6",0.672852744480528
"voc3","hhd3",0.67251112846056
"ic22","ic4",0.671394720706758
"ic2","hv4",0.671098868556405
"voc2","dw2",0.670844606383764
"ramnt.5","tpe7",0.670778470905538
"ramnt.18","ramnt.17",0.670675604724364
"hc17","pop90c3",0.670630630712412
"hc21","ec1",0.670582698348203
"minrdate","numprom",0.670369125092234
"hupa6","hhd6",0.670187651021038
"mhuc1","ic1",0.670052836641418
"cluster2","wealth1",0.669403466486675
"rhp1","hhd5",0.669215983451196
"cluster2","ic11",0.668878113780138
"ramnt.19","ramnt.18",0.668828988759834
"ec7","ic1",0.668775653602156
"voc2","hhn1",0.668724376898246
"ramnt.5","ec8",0.668102812536076
"hur2","hhd2",0.668009886994219
"hupa6","hhd10",0.667866515926392
"hhd11","hhn4",0.667558341117339
"hc12","pop90c3",0.667255764829648
"ec1","ic2",0.667174785861198
"mc3","mc1",0.666891922344091
"hhage2","age903",0.666580270527543
"ic13","ic2",0.666492345325962
"ic12","ic5",0.666064394742327
"ic1","rhp2",0.665878143578184
"hhd10","dw5",0.665723358100165
"ic21","ic5",0.665242208062914
"ic2","hvp4",0.665128511819651
"ic3","rhp2",0.665083969110633
"lsc2","pobc1",0.665031617823085
"cluster2","ic16",0.664949628357279
"ramnt.5","vc4",0.664538996524679
"rdate.5","afc1",0.664105900465222
"hhas3","ic5",0.664104164114815
"ramnt.5","hc9",0.663975337306069
"hhn2","agec6",0.66365855106847
"hu2","dw2",0.663229712940145
"hhd11","hhd1",0.663159778353898
"voc1","hhd3",0.662896557261492
"rhp1","agec4",0.662002266817468
"ramnt.20","ramnt.3",0.661769669355464
"vc3","age903",0.661239310468727
"dw6","hhn1",0.660905113325941
"ic2","hvp3",0.660889268934826
"mhuc1","hvp1",0.660762191221278
"ramnt.24","ramnt.6",0.660502407417914
"hhd5","dw2",0.660479302211017
"hu2","dw1",0.660456245827304
"ec8","ic3",0.660295542481248
"ramnt.5","mhuc2",0.660219694491444
"hhd3","hhn3",0.660095632196636
"hupa2","dw2",0.659948824973766
"rdate.5","hhas2",0.659918324574676
"ic11","hv3",0.659306278773347
"agec5","age902",0.659241301509066
"rhp2","agec4",0.658718284751687
"ic4","hvp2",0.658663998633628
"ramnt.24","ramnt.9",0.658475294619675
"ramnt.18","ramnt.11",0.658316205647996
"hhd11","hhp1",0.658236545620984
"hu2","hhn1",0.657987564106694
"rhp4","hhn6",0.657830406281091
"ic1","hvp4",0.657830272801397
"ic13","ic1",0.657440146922791
"hhage2","age906",0.656966254768258
"hhas3","ic1",0.656784775948074
"ic6","ic4",0.656725740756187
"voc1","hhd5",0.65653154226311
"ic15","ic4",0.656357063140225
"hvp5","hv4",0.656243427402906
"voc2","agec4",0.656154754384688
"pobc1","eth5",0.656025703924206
"ramnt.20","ramnt.15",0.655907375158232
"ic4","rp1",0.655820708868324
"voc1","rhp2",0.65580710997055
"cluster2","ic19",0.655805842284838
"hhd4","hhn5",0.655598140319167
"hhn3","agec3",0.655462892819082
"tpe13","tpe10",0.655378897138169
"ethc1","age907",0.655309234824801
"ic23","ic1",0.655240653580163
"sec2","age907",0.65505745972929
"voc2","hhd11",0.654820554741161
"ic1","rp1",0.654776324231433
"age903","pop90c5",0.654722460455346
"rdate.5","vc2",0.654591128727643
"pubdoity","pubgardn",0.654383342893773
"lfc1","agec3",0.654274037814214
"hu5","hu4",0.65415786074405
"cluster2","ic20",0.653997183725494
"hc6","hc4",0.653961493802978
"ic6","ic2",0.653841987545054
"ramnt.16","ramnt.4",0.652959441960654
"hupa2","hhd6",0.652891833965707
"hhd5","hhn4",0.652803391432356
"ic12","ic11",0.652651697129708
"rhp4","hhn5",0.651703943108883
"hhd6","marr1",0.651337770550352
"ic15","ic3",0.651301600909002
"hhd10","hhd2",0.651020683163732
"rdate.5","hhn6",0.650993580471
"vc3","age905",0.650962440907294
"hhd9","eth2",0.650580126250949
"ic4","rhp1",0.650460001206869
"ic11","hvp3",0.650288830336781
"ramnt.5","rhp3",0.64981664368974
"hhp1","hhn6",0.649786523704031
"ic3","hvp2",0.649463123640968
"ec1","occ1",0.649430626119094
"ic15","ic2",0.649377660567882
"avggift","ramnt.4",0.649016838389368
"ic16","ic3",0.648233168859725
"hc20","hu3",0.64821144032811
"ic15","ic1",0.648162620806003
"rp1","hvp5",0.647868517728509
"hhd6","hhd4",0.647840754056195
"maxramnt","ramnt.14",0.64774988659834
"maxramnt","ramnt.11",0.64764538397388
"ramnt.9","ramnt.3",0.647457423575909
"hhp2","hhn1",0.647028258992285
"ic16","ic4",0.64691781083032
"ic1","hvp3",0.646862310410735
"vc3","age906",0.64669636214197
"ramnt.5","sec4",0.646660257668073
"cluster2","ec7",0.646272570738502
"cluster2","cluster",0.646173558107535
"hhd2","dw4",0.645540821510708
"rdate.5","occ7",0.645366990692959
"ethc2","ethc1",0.645356391553351
"ic16","ic2",0.644767579915493
"mhuc1","ic5",0.6446370541093
"ic4","wealth2",0.644359343806476
"cluster2","hvp3",0.644200276993522
"hc7","hc5",0.644082075713322
"voc2","hhn3",0.644000171667704
"ramnt.5","rhp1",0.643960193889392
"hu2","marr2",0.643867345321498
"sec5","agec1",0.643757655560444
"ic3","rp2",0.643485535725504
"ic5","hv3",0.643383122398617
"lfc1","hhas1",0.643307000447708
"hhas2","hhd7",0.643254655454362
"lfc2","agec3",0.643212419366762
"hhage2","age905",0.642758195668072
"ethc1","marr1",0.642719457187859
"hupa1","dw3",0.642537082383839
"ic20","hvp3",0.642418109076932
"ic11","hvp4",0.642349377376408
"ic2","rhp1",0.642137598701274
"marr3","age902",0.64203806407767
"hhd10","dw6",0.642000391222964
"hu2","marr1",0.641924726029533
"hupa6","hhn1",0.641917756884374
"hhd12","hhd6",0.641893564018003
"ethc1","hhd3",0.641626358433284
"hvp5","hv3",0.641611805606387
"ic22","ic3",0.641302494129162
"rp3","cluster",0.641128004964866
"eth16","eth5",0.640690315095125
"hupa2","hhn1",0.64056251173392
"ic3","hvp5",0.640498294205794
"ic19","ic6",0.640329627320983
"ic23","hv2",0.640181067477713
"ramnt.5","hhn4",0.639853848552833
"hhd11","dw4",0.639815770401214
"vc3","age902",0.639690531732775
"hhd3","dw5",0.639599890021297
"ic20","hvp4",0.639553157216059
"agec5","age903",0.639500262797442
"ic4","hvp5",0.639454017250229
"rp3","pop90c1",0.639285597192667
"ic16","wealth1",0.639109898015907
"hur1","hu2",0.63909341740625
"lsc3","eth9",0.638925837948246
"sec2","hhd1",0.638896315415531
"ramnt.24","ramnt.20",0.638485205599518
"hhd10","marr4",0.638240078545713
"hc21","hu3",0.638186529344267
"ic22","ic2",0.638178283563043
"hhd10","marr2",0.638025081802032
"ic16","ic1",0.637853092861385
"ramnt.5","tpe8",0.637691540366211
"mhuc1","hvp4",0.637571157820986
"ramnt.18","ramnt.9",0.63755920994128
"rp1","hvp1",0.637449327363293
"pobc2","mc3",0.637431920669
"hhas2","hhd9",0.637431905412249
"lfc4","agec3",0.637426737523046
"ic2","wealth2",0.637370848122417
"hur2","hu2",0.637254775757086
"ic5","hvp6",0.637138021524238
"ramnt.12","ramnt.3",0.636735174746258
"hhd12","marr4",0.636405395886289
"voc3","agec4",0.635955625975287
"ic12","hv2",0.635737869386773
"ec7","hhas3",0.634736622205347
"ic2","rp1",0.634694792144927
"ethc3","hhd1",0.634682727371693
"sec4","hhd2",0.634199407817171
"ic7","ic1",0.634195109065782
"lfc1","hhage3",0.634138745284823
"ramnt.5","hhd1",0.634001633888499
"hhn2","age905",0.633393594916638
"hur2","agec4",0.63325197481869
"hhd6","hhn3",0.632935231889487
"ic15","ic10",0.632882764412197
"ec2","ic6",0.632833668909753
"ramnt.5","rhp2",0.632737362395921
"ec7","ic20",0.63265899773115
"ic7","ic3",0.632421612626889
"vc3","age901",0.632420408327536
"hhn2","age902",0.63241465542213
"ec2","ic15",0.632218167912514
"ic14","hv2",0.631528997365137
"agec7","agec6",0.631293181585424
"hhd3","marr2",0.631266745773669
"ramnt.22","ramnt.8",0.631202512721281
"ec1","ic5",0.631115576476366
"hhd2","dw5",0.630923209818867
"ic23","hv1",0.630863687551724
"rdate.5","oedc1",0.630855156014712
"occ1","ic4",0.630329065297438
"controln","dma",0.629878169173538
"ic10","ic4",0.629694122433207
"ic13","ic5",0.629653057474323
"lsc1","eth13",0.629178316641912
"voc2","hhp1",0.629068009143778
"hhas2","ic6",0.629047717637974
"voc2","hhp2",0.628838796937034
"ethc2","eth2",0.628677234125942
"ic11","hv4",0.628577740075769
"ramnt.5","rp1",0.628547630513892
"ic3","wealth2",0.628454938543165
"hu2","marr4",0.628416237003607
"hur2","marr1",0.628342115200741
"ic21","hv2",0.628288048218951
"hupa2","hu1",0.628191488916592
"ic4","hvp1",0.628161873829557
"voc1","hhd2",0.628083736935496
"hhd10","hu1",0.627907762106755
"lfc1","hhage1",0.627755770100969
"cluster2","rp4",0.627638157001966
"ic2","hvp2",0.627032370325242
"hur1","hhd10",0.626954234343507
"pop90c3","cluster",0.626870597279171
"hupa1","hu1",0.62680999409881
"ic4","rp2",0.626725207386529
"rp2","hv2",0.626613129329169
"agec5","age905",0.626457914239856
"ic19","ic15",0.626282820744704
"rp4","hv3",0.625577481934841
"ic10","wealth1",0.625356437852076
"ec1","ic1",0.625341736437284
"ic20","hv3",0.625262531953858
"dw1","marr1",0.625206193748825
"ic11","rp1",0.625072593790085
"ec1","occ2",0.624592174191941
"ramntall","numprom",0.624501925160129
"rdate.5","dob",0.624199230689776
"agec3","age907",0.624123079446447
"ethc3","hhn2",0.624107024627244
"ec7","ec4",0.62383929587761
"voc2","ic1",0.623791037308504
"ethc5","hhd9",0.623618439383974
"voc3","hhd2",0.623608191479532
"hhd4","marr1",0.623572622665871
"hc21","tpe1",0.623472365490142
"ic22","ic5",0.623364054292892
"rdate.5","hhas4",0.623201034561842
"hupa6","hur1",0.623165237297209
"marr3","hhn1",0.623032304817227
"voc2","ethc1",0.622859278444173
"ic14","hv1",0.622634297719262
"rp2","hvp2",0.622440686262579
"hhd11","agec7",0.622415160927551
"chilc4","chil2",0.622324136048092
"ramnt.21","ramnt.6",0.622304972198753
"ic20","ic12",0.622099788826439
"ramnt.24","ramnt.8",0.622087092701665
"ic19","wealth1",0.622041186030504
"sec4","hhd5",0.622034723115913
"voc1","rhp1",0.622029112383875
"ic23","hvp6",0.622015563039762
"voc2","agec3",0.621608984357629
"ic12","hv1",0.621086919649706
"rdate.5","wealth1",0.621016210232466
"ec7","hvp4",0.620977148939897
"cluster2","ic5",0.62090160961031
"agec6","agec5",0.620865668105495
"hhd7","eth2",0.620791903765554
"cluster2","occ2",0.620766488134964
"ic5","hvp1",0.620395990576849
"ic6","rp2",0.620270511689357
"rdate.5","lsc4",0.620175756992611
"ramnt.5","eic6",0.619339220640325
"ic5","hvp3",0.619309351896981
"voc1","pop90c4",0.61915160863542
"hhage2","agec6",0.618981608377785
"rp2","cluster",0.618914074048635
"adate.24","adate.19",0.618876473393166
"lfc1","agec2",0.618807489276091
"hhd8","hhd7",0.618377462830856
"rp2","hv1",0.618016580690829
"ic1","rp2",0.617974145614685
"ic10","ic2",0.617741876727381
"rdate.19","rdate.5",0.617698212579539
"cluster2","wealth2",0.617668401759766
"hhd3","hhn4",0.617640170254248
"mhuc1","hv3",0.617331851973591
"hhd6","hu1",0.617324735478216
"ethc1","eth1",0.617252701504651
"marr4","marr1",0.61684522673984
"hc8","hc5",0.616764899643095
"ec7","ic11",0.616514291055457
"hc19","pop90c1",0.61623865025319
"ic5","hvp2",0.616087740576855
"tpe13","tpe11",0.61604424760916
"sec2","hhn3",0.615915484282723
"ec3","ic6",0.615871002951772
"ramnt.18","ramnt.13",0.615355466742673
"cluster2","ic7",0.615334981459399
"voc3","hur2",0.615241074055707
"ethc3","hhn3",0.614933474400432
"hv4","cluster",0.614874475124618
"ic15","wealth2",0.614725516804925
"ic10","hvp5",0.614456391645089
"rdate.5","hc10",0.614152476387305
"ic19","ic3",0.614076193824412
"ec3","ic15",0.613976224780289
"minramnt","ramnt.15",0.613894728694755
"ethc5","ethc2",0.61349567251902
"numprm12","cardpm12",0.613360777279361
"ac1","agec5",0.61308639666606
"hhd2","dw6",0.612920105545342
"ethc6","eth1",0.612890626603885
"ic16","ic10",0.612760271515974
"ethc1","hhd1",0.612752995039286
"ic3","hvp1",0.612711028779353
"ic21","hv1",0.61255889199514
"rdate.16","rdate.5",0.612372435695794
"ramnt.5","hhp2",0.612325778958514
"ic2","hur2",0.612297269998494
"rdate.5","mbbooks",0.612213092341195
"hupa6","hhd3",0.612132194416146
"hhage2","age902",0.611954716458891
"hhage3","agec3",0.611526043022014
"ic6","hvp5",0.611419546602867
"ic4","hur2",0.611052368746616
"ec8","ic1",0.611036527415811
"voc2","rhp3",0.610961873343396
"ic20","hv4",0.610940809118372
"ic14","hvp6",0.610917587441771
"ramnt.5","chilc2",0.610797792716411
"dw2","marr1",0.610564281653466
"ic6","rp3",0.610455584748724
"ramnt.5","hhn1",0.610453797549994
"hhn2","age903",0.610378683545372
"ic10","hvp4",0.60982656208917
"ec8","occ2",0.609797080650614
"ic21","ic11",0.609714945140628
"ic12","hv3",0.609676602158738
"ic13","ic12",0.6095978613201
"hhd3","agec4",0.609117761340986
"hhd11","dw5",0.609099850950427
"rdate.5","oedc5",0.608717680464075
"hc20","ec1",0.608647660258979
"hupa1","dw5",0.608552185484452
"ic1","wealth2",0.608497025428041
"voc2","ic3",0.607833625835198
"ic11","ic7",0.607610741585278
"sec2","hhn4",0.60739958728987
"ic2","hvp1",0.607218408604495
"hhd6","hhd1",0.607082778802685
"lfc3","hhas1",0.606857930240488
"hhn4","agec3",0.606404519863094
"ic4","rhp2",0.606187057802058
"ic7","ic2",0.605952023189808
"hc19","hc12",0.605859682840215
"ic5","hv4",0.605829490554082
"hupa2","hhd10",0.60571912913296
"lsc2","eth16",0.605655338933908
"ethc4","ethc2",0.605652153523481
"ic19","hvp5",0.605622276155137
"ramnt.14","ramnt.3",0.605580775645595
"age904","pop90c5",0.605525424785045
"lfc3","agec2",0.605439638376163
"hupa6","hhd2",0.605380615894036
"hhp1","agec3",0.605240072264897
"ramnt.12","ramnt.6",0.605150839424423
"hc21","pop90c4",0.605103757639509
